Symbol	EndDate	StateTypeCode	Area	ApplyTypeCode	ApplyType	Patents	Invention	UtilityModel	Design
002540	2015-12-31	1	1	S5204	截至报告期末累计获得	168	17	122	29
002541	2015-12-31	1	1	S5201	已申请	130	53	77	0
002541	2015-12-31	1	1	S5202	已获得	74	1	73	0
002541	2015-12-31	1	1	S5204	截至报告期末累计获得	283	9	274	0
002542	2015-12-31	1	1	S5201	已申请	55	17	38	0
002542	2015-12-31	1	1	S5202	已获得	57	27	30	0
002542	2015-12-31	1	1	S5204	截至报告期末累计获得	154	56	95	3
002543	2015-12-31	1	1	S5201	已申请	183	33	103	47
002543	2015-12-31	1	1	S5203	已授权	172	21	100	51
002544	2015-12-31	1	1	S5205	截止报告期末累计已被受理	703	517		
002544	2015-12-31	1	1	S5206	截止报告期末累计已授权	319			
002544	2015-12-31	1	1	S5201	已申请	228			
002545	2015-12-31	1	1	S5204	截至报告期末累计获得	92	8	84	0
002546	2015-12-31	1	1	S5201	已申请	43	13	28	2
002546	2015-12-31	1	1	S5202	已获得	28	3	20	5
002546	2015-12-31	1	1	S5204	截至报告期末累计获得	88	12	69	7
002547	2015-12-31	1	1	S5201	已申请	70	10	60	0
002547	2015-12-31	1	1	S5202	已获得	61	5	56	0
002547	2015-12-31	1	1	S5204	截至报告期末累计获得	61	5	56	0
002548	2015-12-31	1	1	S5201	已申请		3	7	
002550	2015-12-31	1	1	S5202	已获得		9		
002550	2015-12-31	1	1	S5204	截至报告期末累计获得		25		
002551	2015-12-31	1	1	S5204	截至报告期末累计获得	49	8	27	14
002555	2015-12-31	1	1	S5201	已申请	60	9	34	17
002555	2015-12-31	1	1	S5202	已获得	49	2	30	17
002555	2015-12-31	1	1	S5204	截至报告期末累计获得	11	7	4	0
002557	2015-12-31	1	1	S5201	已申请	18	12	5	1
002557	2015-12-31	1	1	S5202	已获得	9	3	5	1
002557	2015-12-31	1	1	S5204	截至报告期末累计获得	41	14	22	5
002559	2015-12-31	1	2	S5201	已申请		3		
002559	2015-12-31	1	1	S5201	已申请	32	16		
002559	2015-12-31	1	1	S5203	已授权	16	5		
002560	2015-12-31	1	1	S5204	截至报告期末累计获得		5	34	
002560	2015-12-31	1	1	S5202	已获得			4	
002564	2015-12-31	1	1	S5201	已申请	120	40	80	0
002564	2015-12-31	1	1	S5202	已获得	52	19	33	0
002564	2015-12-31	1	1	S5204	截至报告期末累计获得	87	25	62	0
002568	2015-12-31	1	1	S5201	已申请	1	1	0	0
002568	2015-12-31	1	1	S5202	已获得	26	0	8	18
002568	2015-12-31	1	1	S5204	截至报告期末累计获得	59	11	23	25
002570	2015-12-31	1	1	S5201	已申请	12	10	2	0
002570	2015-12-31	1	1	S5202	已获得	18	10	2	6
002570	2015-12-31	1	1	S5204	截至报告期末累计获得	40	25	2	13
002571	2015-12-31	1	1	S5201	已申请	9			
002572	2015-12-31	1	1	S5201	已申请	33	10	15	8
002572	2015-12-31	1	1	S5202	已获得	39	8	18	13
002572	2015-12-31	1	1	S5204	截至报告期末累计获得	80	9	41	30
002575	2015-12-31	1	1	S5201	已申请	56	1	6	49
002575	2015-12-31	1	1	S5202	已获得	71	0	4	67
002575	2015-12-31	1	1	S5204	截至报告期末累计获得	277	1	15	261
002576	2015-12-31	1	1	S5204	截至报告期末累计获得		13	92	
002577	2015-12-31	1	1	S5203	已授权	74	16	30	28
002577	2015-12-31	1	2	S5203	已授权				7
002577	2015-12-31	1	1	S5201	已申请	47	18	10	19
002577	2015-12-31	1	2	S5201	已申请		1		3
002578	2015-12-31	1	1	S5202	已获得	48	0	25	23
002578	2015-12-31	1	1	S5204	截至报告期末累计获得	84	3	40	41
002579	2015-12-31	1	1	S5203	已授权	12			
002579	2015-12-31	1	1	S5206	截止报告期末累计已授权	56			
002581	2015-12-31	1	1	S5204	截至报告期末累计获得		14	6	
002581	2015-12-31	1	1	S5201	已申请	1			
002583	2015-12-31	1	1	S5201	已申请	127			
002583	2015-12-31	1	1	S5203	已授权	79			
002583	2015-12-31	1	1	S5205	截止报告期末累计已被受理	766			
002583	2015-12-31	1	1	S5206	截止报告期末累计已授权	322			
002584	2015-12-31	1	1	S5203	已授权		3		
002584	2015-12-31	1	1	S5206	截止报告期末累计已授权	32	22		
002585	2015-12-31	1	1	S5206	截止报告期末累计已授权	28	7	21	0
002585	2015-12-31	1	1	S5201	已申请	13	7	6	0
002585	2015-12-31	1	1	S5203	已授权	9	3	6	0
002586	2015-12-31	1	1	S5203	已授权		13	40	
002587	2015-12-31	1	1	S5201	已申请	56	18		
002587	2015-12-31	1	1	S5206	截止报告期末累计已授权	364			
002590	2015-12-31	1	1	S5204	截至报告期末累计获得	188	23		
002591	2015-12-31	1	1	S5202	已获得	11	6	4	1
002592	2015-12-31	1	1	S5201	已申请	8	2	6	0
002592	2015-12-31	1	1	S5203	已授权	7	0	7	0
002593	2015-12-31	1	1	S5204	截至报告期末累计获得		1	30	
002596	2015-12-31	1	1	S5201	已申请		6	3	
002598	2015-12-31	1	1	S5206	截止报告期末累计已授权	45			
002599	2015-12-31	1	1	S5201	已申请	6	0	6	0
002599	2015-12-31	1	1	S5202	已获得	3	0	3	0
002599	2015-12-31	1	1	S5204	截至报告期末累计获得	3	0	3	0
002601	2015-12-31	1	1	S5201	已申请	11	4	7	0
002601	2015-12-31	1	1	S5202	已获得	7	0	7	0
002601	2015-12-31	1	1	S5204	截至报告期末累计获得	29	18	11	0
002603	2015-12-31	1	2	S5202	已获得		11		
002603	2015-12-31	1	1	S5201	已申请	133	78	1	54
002603	2015-12-31	1	1	S5202	已获得	109	49	1	59
002603	2015-12-31	1	1	S5204	截至报告期末累计获得	303	211	1	91
002606	2015-12-31	1	1	S5201	已申请			4	
002611	2015-12-31	1	1	S5202	已获得	138	16	83	39
002611	2015-12-31	1	2	S5202	已获得	93			
002612	2015-12-31	1	1	S5202	已获得		1		12
002612	2015-12-31	1	1	S5201	已申请			5	
002613	2015-12-31	1	1	S5204	截至报告期末累计获得	221	24	196	1
002613	2015-12-31	1	1	S5205	截止报告期末累计已被受理	269	63	205	1
002613	2015-12-31	1	1	S5202	已获得	36	7	29	0
002613	2015-12-31	1	1	S5201	已申请	29	4	25	0
002614	2015-12-31	1	1	S5204	截至报告期末累计获得	285	25	167	93
002614	2015-12-31	1	1	S5203	已授权	102	6	62	34
002615	2015-12-31	1	1	S5204	截至报告期末累计获得	194	2	54	138
002615	2015-12-31	1	1	S5202	已获得	49	1	8	40
002616	2015-12-31	1	1	S5204	截至报告期末累计获得	171			
002618	2015-12-31	1	1	S5206	截止报告期末累计已授权		24		
002619	2015-12-31	1	1	S5204	截至报告期末累计获得		2	11	
002621	2015-12-31	1	1	S5201	已申请	10	3	7	0
002621	2015-12-31	1	1	S5202	已获得	5	1	4	0
002621	2015-12-31	1	1	S5204	截至报告期末累计获得	48	6	39	3
002625	2015-12-31	1	1	S5204	截至报告期末累计获得		3	153	
002625	2015-12-31	1	2	S5204	截至报告期末累计获得			2	
002625	2015-12-31	1	1	S5203	已授权		3	38	
002626	2015-12-31	1	1	S5202	已获得		5		
002629	2015-12-31	1	1	S5203	已授权	10	8	2	0
002629	2015-12-31	1	1	S5201	已申请	2			
002629	2015-12-31	1	1	S5204	截至报告期末累计获得	33	19	14	0
002629	2015-12-31	1	1	S5205	截止报告期末累计已被受理	11			
002630	2015-12-31	1	1	S5204	截至报告期末累计获得		4		
002632	2015-12-31	1	1	S5204	截至报告期末累计获得		1		
002632	2015-12-31	1	1	S5206	截止报告期末累计已授权	53	13	29	11
002633	2015-12-31	1	1	S5201	已申请		3	15	
002633	2015-12-31	1	1	S5202	已获得		3	17	
002633	2015-12-31	1	1	S5204	截至报告期末累计获得		5	55	
002635	2015-12-31	1	1	S5202	已获得	41	9	32	0
002635	2015-12-31	1	1	S5204	截至报告期末累计获得	113	17	96	0
002636	2015-12-31	1	1	S5204	截至报告期末累计获得		28	36	
002636	2015-12-31	1	1	S5203	已授权	11			
002637	2015-12-31	1	1	S5201	已申请		10	6	
002637	2015-12-31	1	1	S5202	已获得		10	6	
002637	2015-12-31	1	1	S5204	截至报告期末累计获得		45	18	
002638	2015-12-31	1	1	S5206	截止报告期末累计已授权	366	93	163	110
002641	2015-12-31	1	1	S5206	截止报告期末累计已授权	346	41	269	36
002641	2015-12-31	1	1	S5203	已授权	104	12	72	20
002642	2015-12-31	1	1	S5204	截至报告期末累计获得		16		
002642	2015-12-31	1	1	S5201	已申请	7			
002642	2015-12-31	1	1	S5202	已获得		6		
002643	2015-12-31	1	1	S5201	已申请	51	48	1	2
002643	2015-12-31	1	1	S5202	已获得	23	23	0	0
002643	2015-12-31	1	1	S5204	截至报告期末累计获得	66	49	17	0
002649	2015-12-31	1	1	S5201	已申请	4	4	0	0
002651	2015-12-31	1	1	S5206	截止报告期末累计已授权	101	32		
002651	2015-12-31	1	1	S5203	已授权	31	11		
002652	2015-12-31	1	1	S5201	已申请		12	3	
002652	2015-12-31	1	1	S5202	已获得		4	1	
002652	2015-12-31	1	1	S5204	截至报告期末累计获得		8	21	
002653	2015-12-31	1	1	S5201	已申请	105	104	1	0
002653	2015-12-31	1	1	S5202	已获得	16	15	1	0
002653	2015-12-31	1	1	S5204	截至报告期末累计获得	38	32	6	0
002654	2015-12-31	1	1	S5201	已申请	53	11	27	15
002654	2015-12-31	1	1	S5202	已获得	38	0	23	15
002654	2015-12-31	1	1	S5204	截至报告期末累计获得	170	7	111	52
002655	2015-12-31	1	1	S5206	截止报告期末累计已授权	146			
002655	2015-12-31	1	1	S5201	已申请	101	37	60	4
002655	2015-12-31	1	1	S5202	已获得	67	10	53	4
002655	2015-12-31	1	1	S5204	截至报告期末累计获得	166	14	138	14
002656	2015-12-31	1	1	S5202	已获得				15
002657	2015-12-31	1	1	S5204	截至报告期末累计获得	60			
002658	2015-12-31	1	1	S5201	已申请	30	19	10	1
002658	2015-12-31	1	1	S5202	已获得	53	25	27	1
002658	2015-12-31	1	1	S5204	截至报告期末累计获得	109	38	65	6
002659	2015-12-31	1	1	S5204	截至报告期末累计获得	42			
002660	2015-12-31	1	1	S5202	已获得	126	16	94	16
002662	2015-12-31	1	1	S5201	已申请	84	12	70	2
002662	2015-12-31	1	1	S5202	已获得	80	11	66	3
002662	2015-12-31	1	1	S5204	截至报告期末累计获得	158	19	134	5
002663	2015-12-31	1	1	S5201	已申请			2	
002663	2015-12-31	1	1	S5202	已获得			4	
002666	2015-12-31	1	1	S5204	截至报告期末累计获得	56	10		
002667	2015-12-31	1	1	S5201	已申请	16	2	14	0
002667	2015-12-31	1	1	S5202	已获得	21	1	20	0
002667	2015-12-31	1	1	S5204	截至报告期末累计获得	105	11	94	0
002668	2015-12-31	1	1	S5206	截止报告期末累计已授权	199	12	119	68
002669	2015-12-31	1	1	S5206	截止报告期末累计已授权	28	20		
002669	2015-12-31	1	1	S5203	已授权		1		
002669	2015-12-31	1	1	S5201	已申请		4		
002671	2015-12-31	1	1	S5204	截至报告期末累计获得	68	17	51	0
002671	2015-12-31	1	1	S5202	已获得		13	7	
002671	2015-12-31	1	1	S5201	已申请	25			
002672	2015-12-31	1	1	S5204	截至报告期末累计获得	106			
002672	2015-12-31	1	1	S5203	已授权	27			
002674	2015-12-31	1	1	S5201	已申请	35	25	6	4
002674	2015-12-31	1	1	S5202	已获得	8	6	2	0
002674	2015-12-31	1	1	S5204	截至报告期末累计获得	21	8	9	4
002675	2015-12-31	1	1	S5201	已申请		16		
002675	2015-12-31	1	1	S5202	已获得		7		
002675	2015-12-31	1	1	S5204	截至报告期末累计获得		15		
002676	2015-12-31	1	1	S5201	已申请	52	10	27	15
002676	2015-12-31	1	1	S5202	已获得	40	4	23	13
002676	2015-12-31	1	1	S5204	截至报告期末累计获得	148	13	83	52
002677	2015-12-31	1	1	S5204	截至报告期末累计获得	132	14	62	56
002677	2015-12-31	1	2	S5204	截至报告期末累计获得		9		
002678	2015-12-31	1	1	S5203	已授权	29	7		
002678	2015-12-31	1	1	S5201	已申请	27	10		
002680	2015-12-31	1	1	S5202	已获得		1		1
002680	2015-12-31	1	1	S5204	截至报告期末累计获得	13	12		
002683	2015-12-31	1	1	S5201	已申请	27	10	17	0
002683	2015-12-31	1	1	S5202	已获得	25	8	17	0
002683	2015-12-31	1	1	S5204	截至报告期末累计获得	75	12	63	0
002685	2015-12-31	1	1	S5206	截止报告期末累计已授权	23			
002685	2015-12-31	1	1	S5202	已获得		3	4	
002686	2015-12-31	1	1	S5204	截至报告期末累计获得	158	26		
002686	2015-12-31	1	1	S5202	已获得		10	17	
002689	2015-12-31	1	1	S5204	截至报告期末累计获得	54	12	37	5
002690	2015-12-31	1	1	S5204	截至报告期末累计获得	143	21	107	15
002691	2015-12-31	1	1	S5201	已申请	9	2	6	1
002691	2015-12-31	1	1	S5202	已获得	31	17	13	1
002691	2015-12-31	1	1	S5204	截至报告期末累计获得	95	27	64	4
002693	2015-12-31	1	1	S5202	已获得	4	4	0	0
002694	2015-12-31	1	1	S5203	已授权	20	3	16	1
002695	2015-12-31	1	1	S5201	已申请	16	0	16	0
002695	2015-12-31	1	1	S5202	已获得	8	0	8	0
002695	2015-12-31	1	1	S5204	截至报告期末累计获得	16	1	14	1
002696	2015-12-31	1	1	S5203	已授权	24			
002698	2015-12-31	1	1	S5202	已获得	10	3	7	0
002703	2015-12-31	1	1	S5201	已申请	47	40	7	0
002703	2015-12-31	1	1	S5202	已获得	23	1	21	1
002703	2015-12-31	1	1	S5204	截至报告期末累计获得	81	8	69	4
002706	2015-12-31	1	1	S5204	截至报告期末累计获得	235	32	152	51
002708	2015-12-31	1	1	S5204	截至报告期末累计获得	75	5	68	2
002708	2015-12-31	1	1	S5201	已申请	26			
002709	2015-12-31	1	1	S5205	截止报告期末累计已被受理	137			
002709	2015-12-31	1	1	S5206	截止报告期末累计已授权	51	35	13	3
002713	2015-12-31	1	1	S5205	截止报告期末累计已被受理	63			
002713	2015-12-31	1	1	S5202	已获得			25	
002714	2015-12-31	1	1	S5204	截至报告期末累计获得			410	3
002715	2015-12-31	1	1	S5204	截至报告期末累计获得	23	6	17	0
002715	2015-12-31	1	1	S5201	已申请		5		
002716	2015-12-31	1	1	S5204	截至报告期末累计获得	64	44		
002716	2015-12-31	1	1	S5201	已申请		20		
002716	2015-12-31	1	1	S5203	已授权		12		
002717	2015-12-31	1	1	S5201	已申请	6			
002717	2015-12-31	1	1	S5203	已授权	9			
002717	2015-12-31	1	1	S5205	截止报告期末累计已被受理	57			
002717	2015-12-31	1	1	S5206	截止报告期末累计已授权	24			
002718	2015-12-31	1	1	S5201	已申请	310	3	24	283
002718	2015-12-31	1	1	S5202	已获得	274	3	16	255
002718	2015-12-31	1	1	S5204	截至报告期末累计获得	599	6	113	480
002721	2015-12-31	1	1	S5202	已获得				3
002721	2015-12-31	1	1	S5204	截至报告期末累计获得	71			
002722	2015-12-31	1	1	S5204	截至报告期末累计获得		5	17	
002722	2015-12-31	1	1	S5202	已获得		1	1	
002723	2015-12-31	1	1	S5204	截至报告期末累计获得	406	21	136	249
002723	2015-12-31	1	1	S5203	已授权	115	6	57	52
002723	2015-12-31	1	1	S5202	已获得	106	6	57	43
002724	2015-12-31	1	1	S5204	截至报告期末累计获得	2214	1813	237	164
002724	2015-12-31	1	2	S5204	截至报告期末累计获得		232		
002725	2015-12-31	1	1	S5204	截至报告期末累计获得	252	1	106	145
002728	2015-12-31	1	1	S5201	已申请	10	5	0	5
002728	2015-12-31	1	1	S5202	已获得	25	12	0	13
002728	2015-12-31	1	1	S5204	截至报告期末累计获得	41	17	0	24
002729	2015-12-31	1	1	S5204	截至报告期末累计获得	29			
002729	2015-12-31	1	1	S5201	已申请		2	3	
002730	2015-12-31	1	1	S5201	已申请	39	4	35	0
002730	2015-12-31	1	1	S5202	已获得	32	3	29	0
002730	2015-12-31	1	1	S5204	截至报告期末累计获得	123	5	101	17
002731	2015-12-31	1	1	S5204	截至报告期末累计获得	28			
002732	2015-12-31	1	1	S5201	已申请	13	4	1	8
002732	2015-12-31	1	1	S5202	已获得	4	0	0	4
002732	2015-12-31	1	1	S5204	截至报告期末累计获得	12	1	0	11
002733	2015-12-31	1	1	S5204	截至报告期末累计获得	105	36	56	13
002733	2015-12-31	1	1	S5202	已获得		10	4	
002733	2015-12-31	1	1	S5201	已申请	19	17	2	0
002734	2015-12-31	1	1	S5202	已获得		1		
002738	2015-12-31	1	1	S5202	已获得			10	
002740	2015-12-31	1	1	S5201	已申请	94	0	12	82
002740	2015-12-31	1	1	S5202	已获得	92	0	12	80
002740	2015-12-31	1	1	S5204	截至报告期末累计获得	92	0	12	80
002741	2015-12-31	1	1	S5204	截至报告期末累计获得		41	1	
002742	2015-12-31	1	1	S5202	已获得		5		
002742	2015-12-31	1	1	S5204	截至报告期末累计获得		5	9	
002743	2015-12-31	1	1	S5204	截至报告期末累计获得	160			
002743	2015-12-31	1	1	S5201	已申请	7			
002745	2015-12-31	1	1	S5203	已授权	234	12	152	70
002747	2015-12-31	1	1	S5204	截至报告期末累计获得	139	44		
002747	2015-12-31	1	2	S5204	截至报告期末累计获得		2		
002748	2015-12-31	1	1	S5204	截至报告期末累计获得		15		
002748	2015-12-31	1	1	S5202	已获得		2		
002748	2015-12-31	1	1	S5201	已申请		5		
002749	2015-12-31	1	1	S5203	已授权	10	6	3	1
002750	2015-12-31	1	1	S5204	截至报告期末累计获得	36			
002751	2015-12-31	1	1	S5201	已申请		3		2
002751	2015-12-31	1	1	S5202	已获得	6	2	2	2
002751	2015-12-31	1	1	S5204	截至报告期末累计获得	92	13	59	20
002752	2015-12-31	1	1	S5202	已获得	4			
002755	2015-12-31	1	1	S5204	截至报告期末累计获得		8	18	
002756	2015-12-31	1	1	S5201	已申请		2		
002756	2015-12-31	1	1	S5203	已授权		1		
002756	2015-12-31	1	1	S5206	截止报告期末累计已授权		11	44	
002759	2015-12-31	1	1	S5204	截至报告期末累计获得	161			
002759	2015-12-31	1	1	S5206	截止报告期末累计已授权	153	9		
002759	2015-12-31	1	1	S5202	已获得	20	4	4	12
002760	2015-12-31	1	1	S5204	截至报告期末累计获得	45	13	10	22
002760	2015-12-31	1	1	S5202	已获得		1		
002761	2015-12-31	1	1	S5201	已申请			7	
002761	2015-12-31	1	1	S5202	已获得			4	
002761	2015-12-31	1	1	S5204	截至报告期末累计获得	34	2	5	27
002763	2015-12-31	1	1	S5204	截至报告期末累计获得	80	14	50	16
002765	2015-12-31	1	1	S5201	已申请	63	26	37	0
002765	2015-12-31	1	1	S5202	已获得	51	5	46	0
002765	2015-12-31	1	1	S5204	截至报告期末累计获得	81	11	66	4
002766	2015-12-31	1	1	S5204	截至报告期末累计获得	169			
002768	2015-12-31	1	1	S5201	已申请	1	0	0	1
002768	2015-12-31	1	1	S5202	已获得	5	3	1	1
002768	2015-12-31	1	1	S5204	截至报告期末累计获得	20	11	5	4
002771	2015-12-31	1	1	S5204	截至报告期末累计获得	5			
002771	2015-12-31	1	1	S5202	已获得		1		1
002772	2015-12-31	1	1	S5201	已申请	3	1	2	0
002772	2015-12-31	1	1	S5202	已获得	5	1	4	0
002772	2015-12-31	1	1	S5204	截至报告期末累计获得	93	3	87	3
002773	2015-12-31	1	1	S5203	已授权		14		
002773	2015-12-31	1	2	S5203	已授权		3		
002773	2015-12-31	1	1	S5206	截止报告期末累计已授权		84		
002773	2015-12-31	1	2	S5206	截止报告期末累计已授权		52		
002773	2015-12-31	1	1	S5201	已申请	20			
002775	2015-12-31	1	1	S5202	已获得	4	1		
002776	2015-12-31	1	1	S5201	已申请	2	0	2	0
002776	2015-12-31	1	1	S5202	已获得	5	3	2	0
002776	2015-12-31	1	1	S5204	截至报告期末累计获得	23	9	4	10
002778	2015-12-31	1	1	S5204	截至报告期末累计获得		13		
002779	2015-12-31	1	1	S5204	截至报告期末累计获得	60			
002781	2015-12-31	1	1	S5204	截至报告期末累计获得		2	23	
002783	2015-12-31	1	1	S5202	已获得		1	17	
002787	2015-12-31	1	1	S5202	已获得	15	4	11	0
002787	2015-12-31	1	1	S5204	截至报告期末累计获得	118			
002792	2015-12-31	1	1	S5204	截至报告期末累计获得	93			
002792	2015-12-31	1	2	S5204	截至报告期末累计获得	2			
200468	2015-12-31	1	1	S5202	已获得	5	4	1	0
200512	2015-12-31	1	1	S5201	已申请	265	118	22	125
200512	2015-12-31	1	1	S5202	已获得	177	30	33	114
200512	2015-12-31	1	1	S5204	截至报告期末累计获得	2720	644	753	1323
200771	2015-12-31	1	1	S5201	已申请	28	10	18	0
200771	2015-12-31	1	1	S5202	已获得	25	9	16	0
200771	2015-12-31	1	1	S5204	截至报告期末累计获得	130	28	102	0
200986	2015-12-31	1	1	S5201	已申请		5		
200986	2015-12-31	1	1	S5203	已授权	3	2	1	0
200986	2015-12-31	1	1	S5204	截至报告期末累计获得	33	14	19	0
300002	2015-12-31	1	1	S5206	截止报告期末累计已授权	242			
300002	2015-12-31	1	1	S5203	已授权	68			
300002	2015-12-31	1	1	S5205	截止报告期末累计已被受理	563			
300004	2015-12-31	1	1	S5204	截至报告期末累计获得	97			
300005	2015-12-31	1	1	S5202	已获得	7			
300005	2015-12-31	1	1	S5201	已申请		3	1	
300005	2015-12-31	1	1	S5203	已授权			2	
300006	2015-12-31	1	1	S5202	已获得	5	5	0	0
300006	2015-12-31	1	2	S5202	已获得	1			
300007	2015-12-31	1	1	S5201	已申请	38	26	12	0
300007	2015-12-31	1	1	S5202	已获得	87	34	44	9
300007	2015-12-31	1	1	S5204	截至报告期末累计获得	293	51	174	68
300009	2015-12-31	1	1	S5203	已授权			6	
300009	2015-12-31	1	1	S5201	已申请	28	15	10	3
300009	2015-12-31	1	1	S5202	已获得	20	6	11	3
300009	2015-12-31	1	1	S5204	截至报告期末累计获得	122	17	46	59
300010	2015-12-31	1	1	S5202	已获得	10			
300011	2015-12-31	1	1	S5202	已获得	12	4	8	0
